yearID,teamID,W,L,R,AB,H,BB,SO,HR,ER,2B,3B,HBP,SF,IPouts,HA,BBA,SOA,E,1B,TB,AVG,PA,OBP,SLG,OPS,BB%,K%,ISO,IP,ERA,WHIP,K/9,BB/9,K/BB,WIN%,R/G,DER
2023,CIN,82,80,783,5499,1371,556,1500.0,198,772,268,37,92.0,29.0,4318,1426,613,1381,91,868,2307,0.24931805782869612,6176.0,0.326910621761658,0.4195308237861429,0.746441445547801,9.00259067357513,24.287564766839377,0.1702127659574468,1439.3333333333333,4.827234830940251,1.4166280685502548,8.635247799907365,3.833024548402038,2.2528548123980423,0.5061728395061729,4.833333333333333,0.6556135770234988
2023,COL,59,103,721,5496,1368,447,1543.0,163,891,305,31,59.0,41.0,4242,1599,586,1129,81,869,2224,0.24890829694323144,6043.0,0.31011087208340227,0.40465793304221254,0.7147688051256148,7.396988250868773,25.533675326824422,0.1557496360989811,1414.0,5.671145685997171,1.5452616690240453,7.185997171145686,3.7298444130127297,1.9266211604095562,0.36419753086419754,4.450617283950617,0.6040198381623597
2023,LAN,100,62,906,5524,1422,644,1359.0,249,652,303,20,85.0,69.0,4339,1284,454,1388,76,850,2512,0.25742215785662564,6322.0,0.3402404302435938,0.4547429398986242,0.794983370142218,10.18664979436887,21.496361910787726,0.19732078204199854,1446.3333333333333,4.057156026734271,1.2016593685180919,8.637013136667436,2.825074902051164,3.05726872246696,0.6172839506172839,5.592592592592593,0.7212045169385195
2023,MIA,84,78,666,5497,1423,430,1287.0,166,672,258,23,50.0,38.0,4306,1340,514,1490,98,976,2225,0.2588684737129343,6015.0,0.31637572734829594,0.40476623612879753,0.7211419634770935,7.148794679966749,21.39650872817955,0.14589776241586322,1435.3333333333333,4.213655364607525,1.2916860195076638,9.342777519739899,3.222944728286113,2.8988326848249026,0.5185185185185185,4.111111111111111,0.6883880450759432
2023,MIL,92,70,728,5386,1290,591,1412.0,165,595,257,16,58.0,39.0,4329,1218,493,1425,77,852,2074,0.2395098403267731,6074.0,0.3192295027988146,0.3850724099517267,0.7043019127505413,9.729996707276918,23.24662495884096,0.1455625696249536,1443.0,3.711018711018711,1.1857241857241858,8.887733887733887,3.0748440748440746,2.890466531440162,0.5679012345679012,4.493827160493828,0.7063409563409564
2023,NYN,75,87,717,5363,1276,525,1331.0,215,676,221,21,107.0,38.0,4249,1331,595,1397,88,819,2184,0.23792653365653552,6033.0,0.3162605668821482,0.40723475666604514,0.7234953235481933,8.70213823968175,22.06199237526935,0.16930822300950962,1416.3333333333333,4.2955989644622266,1.359849376323841,8.877147564132738,3.780889621087315,2.3478991596638656,0.46296296296296297,4.425925925925926,0.6876783398184176
2023,PHI,90,72,796,5541,1417,539,1481.0,220,646,291,29,69.0,42.0,4327,1318,470,1454,91,877,2426,0.2557300126330987,6191.0,0.3270877079631723,0.43782710702039346,0.7649148149835658,8.70618639961234,23.92182199967695,0.18209709438729477,1442.3333333333333,4.030968338340652,1.2396579616362375,9.072798705800786,2.9327478622602268,3.0936170212765957,0.5555555555555556,4.91358024691358,0.6937145801133436
2023,PIT,76,86,692,5406,1293,556,1464.0,159,731,287,31,58.0,43.0,4290,1380,596,1363,91,816,2119,0.23917869034406217,6063.0,0.3145307603496619,0.3919718830928598,0.7065026434425217,9.170377700808181,24.146462147451757,0.15279319274879763,1430.0,4.600699300699301,1.3818181818181818,8.578321678321679,3.751048951048951,2.2869127516778525,0.4691358024691358,4.271604938271605,0.6570831155253529
2023,SDN,82,80,752,5401,1316,653,1311.0,205,598,273,14,57.0,44.0,4323,1270,557,1445,73,824,2232,0.24365858174412147,6155.0,0.3291632818846466,0.4132568042955008,0.7424200861801474,10.609260763606823,21.299756295694557,0.16959822255137935,1441.0,3.734906315058987,1.2678695350451075,9.024982650936849,3.4788341429562806,2.594254937163375,0.5061728395061729,4.6419753086419755,0.7103588699414609
2023,SFN,79,83,674,5412,1271,544,1492.0,174,641,256,13,81.0,39.0,4304,1395,403,1359,117,828,2075,0.23484848484848486,6076.0,0.3120473996050033,0.38340724316334074,0.695454642768344,8.953258722843977,24.55562870309414,0.14855875831485588,1434.6666666666667,4.0211431226765795,1.2532527881040891,8.525325278810408,2.5281133828996283,3.372208436724566,0.4876543209876543,4.160493827160494,0.6464993394980185
2023,SLN,71,91,719,5510,1376,570,1326.0,209,760,264,12,70.0,37.0,4285,1549,530,1215,67,891,2291,0.24972776769509983,6187.0,0.325844512687894,0.41578947368421054,0.7416339863721045,9.21286568611605,21.432034911912073,0.16606170598911071,1428.3333333333333,4.788798133022171,1.4555425904317387,7.655775962660444,3.339556592765461,2.292452830188679,0.4382716049382716,4.438271604938271,0.6493020937188434
2023,WAS,71,91,700,5522,1401,423,1149.0,151,797,279,26,78.0,38.0,4285,1512,592,1225,90,945,2185,0.2537124230351322,6061.0,0.3138096023758456,0.3956899674031148,0.7094995697789603,6.979046361986471,18.957267777594456,0.1419775443679826,1428.3333333333333,5.02193698949825,1.4730455075845974,7.718786464410735,3.7302217036172696,2.0692567567567566,0.4382716049382716,4.320987654320987,0.6593896713615024
